Código de instalación;Código de compañía;Cod Alternat;Códigos Calculados;Artic Padre;Cod Pre-pack;Ratio de preempacado;Unidades de empacado;Cod EAN Prod;Parte b;Parte c;Parte d;Parte e;Parte f;Total de LPN de salida;Total Act;Activa asignada;Activa disponible;Total de LPN de entrada;LPN de entrada asignada;LPN de entrada disponible;LPN de entrada sin verificar;Total asignado;Total disponible;Total de inventario;Resumen de inventario interno;Unidades secundarias de resumen de inventario interno;Cantidad de orden abierta
B100;FARMACORP;="8002660039699";="8002660039699";False;;0;0;="8002660039699";;;;;;0;0;0;0;27;24;3;0;24;3;27;27;27;2
B100;FARMACORP;="8002660039705";="8002660039705";False;;0;0;="8002660039705";;;;;;0;0;0;0;23;22;1;0;22;1;23;23;23;0
B100;FARMACORP;="8002660042453";="8002660042453";False;;0;0;="8002660042453";;;;;;0;0;0;0;6;3;3;0;3;3;6;6;6;0
B100;FARMACORP;="8003340096247";="8003340096247";False;;0;0;="8003340096247";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="8003340801674";="8003340801674";False;;0;0;="8003340801674";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8003340807751";="8003340807751";False;;0;0;="8003340807751";;;;;;0;0;0;0;18;0;18;0;0;18;18;18;18;0
B100;FARMACORP;="8003340807775";="8003340807775";False;;0;0;="8003340807775";;;;;;0;0;0;0;15;0;15;0;0;15;15;15;15;0
B100;FARMACORP;="800471";="800471";False;;0;0;="800471";;;;;;0;0;0;0;33;0;33;0;0;33;33;33;33;4
B100;FARMACORP;="801004";="801004";False;;0;0;="801004";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="801044";="801044";False;;0;0;="801044";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8017045008306";="8017045008306";False;;0;0;="8017045008306";;;;;;0;0;0;0;10;8;2;0;8;2;10;10;10;1
B100;FARMACORP;="8017045010194";="8017045010194";False;;0;0;="8017045010194";;;;;;0;0;0;0;51;8;43;0;8;43;51;51;51;0
B100;FARMACORP;="8017045011498";="8017045011498";False;;0;0;="8017045011498";;;;;;0;0;0;0;10;8;2;0;8;2;10;10;10;1
B100;FARMACORP;="8030082002144";="8030082002144";False;;0;0;="8030082002144";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8030082002175";="8030082002175";False;;0;0;="8030082002175";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8030082002182";="8030082002182";False;;0;0;="8030082002182";;;;;;0;0;0;0;1;1;0;0;1;0;1;1;1;4
B100;FARMACORP;="8030436007733";="8030436007733";False;;0;0;="8030436007733";;;;;;0;0;0;0;193;0;193;0;0;193;193;193;193;0
B100;FARMACORP;="8030436007740";="8030436007740";False;;0;0;="8030436007740";;;;;;0;0;0;0;182;0;182;0;0;182;182;182;182;0
B100;FARMACORP;="8030436007757";="8030436007757";False;;0;0;="8030436007757";;;;;;0;0;0;0;288;0;288;0;0;288;288;288;288;0
B100;FARMACORP;="8030436007788";="8030436007788";False;;0;0;="8030436007788";;;;;;0;0;0;0;234;0;234;0;0;234;234;234;234;0
B100;FARMACORP;="8030436007849";="8030436007849";False;;0;0;="8030436007849";;;;;;0;0;0;0;223;0;223;0;0;223;223;223;223;0
B100;FARMACORP;="8030436009065";="8030436009065";False;;0;0;="8030436009065";;;;;;0;0;0;0;136;0;136;0;0;136;136;136;136;0
B100;FARMACORP;="8030436009072";="8030436009072";False;;0;0;="8030436009072";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="8030436009089";="8030436009089";False;;0;0;="8030436009089";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8030436009164";="8030436009164";False;;0;0;="8030436009164";;;;;;0;0;0;0;51;0;51;0;0;51;51;51;51;0
B100;FARMACORP;="8030436009171";="8030436009171";False;;0;0;="8030436009171";;;;;;0;0;0;0;152;0;152;0;0;152;152;152;152;0
B100;FARMACORP;="8030436009218";="8030436009218";False;;0;0;="8030436009218";;;;;;0;0;0;0;196;0;196;0;0;196;196;196;196;0
B100;FARMACORP;="8030436009577";="8030436009577";False;;0;0;="8030436009577";;;;;;0;0;0;0;267;0;267;0;0;267;267;267;267;0
B100;FARMACORP;="8032841101563";="8032841101563";False;;0;0;="8032841101563";;;;;;0;0;0;0;18;4;14;0;4;14;18;18;18;0
B100;FARMACORP;="8033011160106";="8033011160106";False;;0;0;="8033011160106";;;;;;0;0;0;0;2760;60;2700;0;60;2700;2760;2760;2760;80
B100;FARMACORP;="80333011160212";="80333011160212";False;;0;0;="80333011160212";;;;;;0;0;0;0;1840;260;1580;0;260;1580;1840;1840;1840;0
B100;FARMACORP;="8034140140014";="8034140140014";False;;0;0;="8034140140014";;;;;;0;0;0;0;740;100;640;0;100;640;740;740;740;20
B100;FARMACORP;="8034140140038";="8034140140038";False;;0;0;="8034140140038";;;;;;0;0;0;0;72;5;67;0;5;67;72;72;72;4
B100;FARMACORP;="80471";="80471";False;;0;0;="80471";;;;;;0;0;0;0;30;20;10;0;20;10;30;30;30;2
B100;FARMACORP;="8051070226571";="8051070226571";False;;0;0;="8051070226571";;;;;;0;0;0;0;54;0;54;0;0;54;54;54;54;0
B100;FARMACORP;="8051070227325";="8051070227325";False;;0;0;="8051070227325";;;;;;0;0;0;0;32;0;32;0;0;32;32;32;32;0
B100;FARMACORP;="8051070227882";="8051070227882";False;;0;0;="8051070227882";;;;;;0;0;0;0;256;0;256;0;0;256;256;256;256;0
B100;FARMACORP;="8051070227899";="8051070227899";False;;0;0;="8051070227899";;;;;;0;0;0;0;271;0;271;0;0;271;271;271;271;0
B100;FARMACORP;="8051070957789";="8051070957789";False;;0;0;="8051070957789";;;;;;0;0;0;0;58;0;58;0;0;58;58;58;58;0
B100;FARMACORP;="8051070957796";="8051070957796";False;;0;0;="8051070957796";;;;;;0;0;0;0;89;0;89;0;0;89;89;89;89;0
B100;FARMACORP;="8051070958229";="8051070958229";False;;0;0;="8051070958229";;;;;;0;0;0;0;189;0;189;0;0;189;189;189;189;0
B100;FARMACORP;="8051070958243";="8051070958243";False;;0;0;="8051070958243";;;;;;0;0;0;0;109;0;109;0;0;109;109;109;109;0
B100;FARMACORP;="8053689860092";="8053689860092";False;;0;0;="8053689860092";;;;;;0;0;0;0;26;26;0;0;26;0;26;26;26;2
B100;FARMACORP;="8053689860108";="8053689860108";False;;0;0;="8053689860108";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8055510080662";="8055510080662";False;;0;0;="8055510080662";;;;;;0;0;0;0;119;0;119;0;0;119;119;119;119;0
B100;FARMACORP;="8055510080679";="8055510080679";False;;0;0;="8055510080679";;;;;;0;0;0;0;375;0;375;0;0;375;375;375;375;0
B100;FARMACORP;="8055510080686";="8055510080686";False;;0;0;="8055510080686";;;;;;0;0;0;0;115;0;115;0;0;115;115;115;115;0
B100;FARMACORP;="8055510080693";="8055510080693";False;;0;0;="8055510080693";;;;;;0;0;0;0;113;0;113;0;0;113;113;113;113;0
B100;FARMACORP;="8055510080709";="8055510080709";False;;0;0;="8055510080709";;;;;;0;0;0;0;120;0;120;0;0;120;120;120;120;0
B100;FARMACORP;="8055510080815";="8055510080815";False;;0;0;="8055510080815";;;;;;0;0;0;0;290;0;290;0;0;290;290;290;290;0
B100;FARMACORP;="8055510080921";="8055510080921";False;;0;0;="8055510080921";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="8055510080938";="8055510080938";False;;0;0;="8055510080938";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="8055510080952";="8055510080952";False;;0;0;="8055510080952";;;;;;0;0;0;0;344;0;344;0;0;344;344;344;344;0
B100;FARMACORP;="8055510081379";="8055510081379";False;;0;0;="8055510081379";;;;;;0;0;0;0;13;0;13;0;0;13;13;13;13;0
B100;FARMACORP;="8055510084257";="8055510084257";False;;0;0;="8055510084257";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="8055510084264";="8055510084264";False;;0;0;="8055510084264";;;;;;0;0;0;0;77;0;77;0;0;77;77;77;77;0
B100;FARMACORP;="8055510084271";="8055510084271";False;;0;0;="8055510084271";;;;;;0;0;0;0;88;0;88;0;0;88;88;88;88;0
B100;FARMACORP;="8055510084301";="8055510084301";False;;0;0;="8055510084301";;;;;;0;0;0;0;780;0;780;0;0;780;780;780;780;0
B100;FARMACORP;="8055510084325";="8055510084325";False;;0;0;="8055510084325";;;;;;0;0;0;0;497;0;497;0;0;497;497;497;497;0
B100;FARMACORP;="8055510084400";="8055510084400";False;;0;0;="8055510084400";;;;;;0;0;0;0;63;0;63;0;0;63;63;63;63;0
B100;FARMACORP;="8055510084417";="8055510084417";False;;0;0;="8055510084417";;;;;;0;0;0;0;85;0;85;0;0;85;85;85;85;0
B100;FARMACORP;="8055510084431";="8055510084431";False;;0;0;="8055510084431";;;;;;0;0;0;0;123;0;123;0;0;123;123;123;123;0
B100;FARMACORP;="8055510084448";="8055510084448";False;;0;0;="8055510084448";;;;;;0;0;0;0;95;0;95;0;0;95;95;95;95;0
B100;FARMACORP;="8055510084455";="8055510084455";False;;0;0;="8055510084455";;;;;;0;0;0;0;100;0;100;0;0;100;100;100;100;0
B100;FARMACORP;="8055510084462";="8055510084462";False;;0;0;="8055510084462";;;;;;0;0;0;0;57;0;57;0;0;57;57;57;57;0
B100;FARMACORP;="8055510084479";="8055510084479";False;;0;0;="8055510084479";;;;;;0;0;0;0;29;0;29;0;0;29;29;29;29;0
B100;FARMACORP;="8055510084486";="8055510084486";False;;0;0;="8055510084486";;;;;;0;0;0;0;239;0;239;0;0;239;239;239;239;0
B100;FARMACORP;="8055510084509";="8055510084509";False;;0;0;="8055510084509";;;;;;0;0;0;0;547;1;546;0;1;546;547;547;547;0
B100;FARMACORP;="8055510084516";="8055510084516";False;;0;0;="8055510084516";;;;;;0;0;0;0;655;0;655;0;0;655;655;655;655;0
B100;FARMACORP;="8055510084523";="8055510084523";False;;0;0;="8055510084523";;;;;;0;0;0;0;552;0;552;0;0;552;552;552;552;0
B100;FARMACORP;="8055510084677";="8055510084677";False;;0;0;="8055510084677";;;;;;0;0;0;0;280;0;280;0;0;280;280;280;280;0
B100;FARMACORP;="8055510086435";="8055510086435";False;;0;0;="8055510086435";;;;;;0;0;0;0;517;0;517;0;0;517;517;517;517;0
B100;FARMACORP;="8055510087159";="8055510087159";False;;0;0;="8055510087159";;;;;;0;0;0;0;201;0;201;0;0;201;201;201;201;0
B100;FARMACORP;="8055510087166";="8055510087166";False;;0;0;="8055510087166";;;;;;0;0;0;0;224;0;224;0;0;224;224;224;224;0
B100;FARMACORP;="8055510087173";="8055510087173";False;;0;0;="8055510087173";;;;;;0;0;0;0;207;0;207;0;0;207;207;207;207;0
B100;FARMACORP;="8055510087180";="8055510087180";False;;0;0;="8055510087180";;;;;;0;0;0;0;233;0;233;0;0;233;233;233;233;0
B100;FARMACORP;="8055510087418";="8055510087418";False;;0;0;="8055510087418";;;;;;0;0;0;0;97;0;97;0;0;97;97;97;97;0
B100;FARMACORP;="8055510087432";="8055510087432";False;;0;0;="8055510087432";;;;;;0;0;0;0;262;0;262;0;0;262;262;262;262;0
B100;FARMACORP;="8055510087449";="8055510087449";False;;0;0;="8055510087449";;;;;;0;0;0;0;566;0;566;0;0;566;566;566;566;0
B100;FARMACORP;="8055510087548";="8055510087548";False;;0;0;="8055510087548";;;;;;0;0;0;0;86;0;86;0;0;86;86;86;86;0
B100;FARMACORP;="8055510087555";="8055510087555";False;;0;0;="8055510087555";;;;;;0;0;0;0;431;0;431;0;0;431;431;431;431;0
B100;FARMACORP;="8055510087562";="8055510087562";False;;0;0;="8055510087562";;;;;;0;0;0;0;221;0;221;0;0;221;221;221;221;0
B100;FARMACORP;="8055510087579";="8055510087579";False;;0;0;="8055510087579";;;;;;0;0;0;0;215;0;215;0;0;215;215;215;215;0
B100;FARMACORP;="8055510087586";="8055510087586";False;;0;0;="8055510087586";;;;;;0;0;0;0;221;0;221;0;0;221;221;221;221;0
B100;FARMACORP;="8055510088057";="8055510088057";False;;0;0;="8055510088057";;;;;;0;0;0;0;147;0;147;0;0;147;147;147;147;0
B100;FARMACORP;="8055510088071";="8055510088071";False;;0;0;="8055510088071";;;;;;0;0;0;0;145;0;145;0;0;145;145;145;145;0
B100;FARMACORP;="8055510088088";="8055510088088";False;;0;0;="8055510088088";;;;;;0;0;0;0;32;0;32;0;0;32;32;32;32;0
B100;FARMACORP;="8055510088101";="8055510088101";False;;0;0;="8055510088101";;;;;;0;0;0;0;97;0;97;0;0;97;97;97;97;0
B100;FARMACORP;="8055510088125";="8055510088125";False;;0;0;="8055510088125";;;;;;0;0;0;0;94;0;94;0;0;94;94;94;94;0
B100;FARMACORP;="8055510088699";="8055510088699";False;;0;0;="8055510088699";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8055510088712";="8055510088712";False;;0;0;="8055510088712";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8055510088781";="8055510088781";False;;0;0;="8055510088781";;;;;;0;0;0;0;107;0;107;0;0;107;107;107;107;0
B100;FARMACORP;="8055510088798";="8055510088798";False;;0;0;="8055510088798";;;;;;0;0;0;0;112;0;112;0;0;112;112;112;112;0
B100;FARMACORP;="8055510088804";="8055510088804";False;;0;0;="8055510088804";;;;;;0;0;0;0;111;0;111;0;0;111;111;111;111;0
B100;FARMACORP;="8055510088811";="8055510088811";False;;0;0;="8055510088811";;;;;;0;0;0;0;111;0;111;0;0;111;111;111;111;0
B100;FARMACORP;="8055510089009";="8055510089009";False;;0;0;="8055510089009";;;;;;0;0;0;0;116;0;116;0;0;116;116;116;116;0
B100;FARMACORP;="8055510089016";="8055510089016";False;;0;0;="8055510089016";;;;;;0;0;0;0;124;0;124;0;0;124;124;124;124;0
B100;FARMACORP;="8055510089030";="8055510089030";False;;0;0;="8055510089030";;;;;;0;0;0;0;116;0;116;0;0;116;116;116;116;0
B100;FARMACORP;="8055510089160";="8055510089160";False;;0;0;="8055510089160";;;;;;0;0;0;0;109;0;109;0;0;109;109;109;109;0
B100;FARMACORP;="8055510089184";="8055510089184";False;;0;0;="8055510089184";;;;;;0;0;0;0;104;0;104;0;0;104;104;104;104;0
B100;FARMACORP;="8055510089191";="8055510089191";False;;0;0;="8055510089191";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="8055510089573";="8055510089573";False;;0;0;="8055510089573";;;;;;0;0;0;0;125;0;125;0;0;125;125;125;125;0
B100;FARMACORP;="8055510089603";="8055510089603";False;;0;0;="8055510089603";;;;;;0;0;0;0;115;0;115;0;0;115;115;115;115;0
B100;FARMACORP;="8055510089634";="8055510089634";False;;0;0;="8055510089634";;;;;;0;0;0;0;113;0;113;0;0;113;113;113;113;0
B100;FARMACORP;="8057018240449";="8057018240449";False;;0;0;="8057018240449";;;;;;0;0;0;0;33;0;33;0;0;33;33;33;33;0
B100;FARMACORP;="8057018240456";="8057018240456";False;;0;0;="8057018240456";;;;;;0;0;0;0;41;0;41;0;0;41;41;41;41;0
B100;FARMACORP;="8057018240647";="8057018240647";False;;0;0;="8057018240647";;;;;;0;0;0;0;265;0;265;0;0;265;265;265;265;0
B100;FARMACORP;="8057018242429";="8057018242429";False;;0;0;="8057018242429";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="8057018243334";="8057018243334";False;;0;0;="8057018243334";;;;;;0;0;0;0;289;0;289;0;0;289;289;289;289;0
B100;FARMACORP;="8057018243358";="8057018243358";False;;0;0;="8057018243358";;;;;;0;0;0;0;47;0;47;0;0;47;47;47;47;0
B100;FARMACORP;="8057018243365";="8057018243365";False;;0;0;="8057018243365";;;;;;0;0;0;0;316;0;316;0;0;316;316;316;316;0
B100;FARMACORP;="8057018243372";="8057018243372";False;;0;0;="8057018243372";;;;;;0;0;0;0;35;0;35;0;0;35;35;35;35;0
B100;FARMACORP;="8057018243594";="8057018243594";False;;0;0;="8057018243594";;;;;;0;0;0;0;103;0;103;0;0;103;103;103;103;0
B100;FARMACORP;="8057018243600";="8057018243600";False;;0;0;="8057018243600";;;;;;0;0;0;0;106;0;106;0;0;106;106;106;106;0
B100;FARMACORP;="8057018245741";="8057018245741";False;;0;0;="8057018245741";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="8057018245758";="8057018245758";False;;0;0;="8057018245758";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="8057018245963";="8057018245963";False;;0;0;="8057018245963";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="8057018246236";="8057018246236";False;;0;0;="8057018246236";;;;;;0;0;0;0;237;0;237;0;0;237;237;237;237;0
B100;FARMACORP;="8057018246243";="8057018246243";False;;0;0;="8057018246243";;;;;;0;0;0;0;233;0;233;0;0;233;233;233;233;0
B100;FARMACORP;="8057018246250";="8057018246250";False;;0;0;="8057018246250";;;;;;0;0;0;0;234;0;234;0;0;234;234;234;234;0
B100;FARMACORP;="8057018246557";="8057018246557";False;;0;0;="8057018246557";;;;;;0;0;0;0;53;0;53;0;0;53;53;53;53;0
B100;FARMACORP;="8057018246571";="8057018246571";False;;0;0;="8057018246571";;;;;;0;0;0;0;53;0;53;0;0;53;53;53;53;0
B100;FARMACORP;="8057018247066";="8057018247066";False;;0;0;="8057018247066";;;;;;0;0;0;0;83;0;83;0;0;83;83;83;83;0
B100;FARMACORP;="8057018247561";="8057018247561";False;;0;0;="8057018247561";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="8057018247592";="8057018247592";False;;0;0;="8057018247592";;;;;;0;0;0;0;41;2;39;0;2;39;41;41;41;0
B100;FARMACORP;="8057018248445";="8057018248445";False;;0;0;="8057018248445";;;;;;0;0;0;0;594;0;594;0;0;594;594;594;594;0
B100;FARMACORP;="8057018248759";="8057018248759";False;;0;0;="8057018248759";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="8057018248766";="8057018248766";False;;0;0;="8057018248766";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="8057018248773";="8057018248773";False;;0;0;="8057018248773";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="8057018249862";="8057018249862";False;;0;0;="8057018249862";;;;;;0;0;0;0;67;0;67;0;0;67;67;67;67;0
B100;FARMACORP;="8059386531310";="8059386531310";False;;0;0;="8059386531310";;;;;;0;0;0;0;125;0;125;0;0;125;125;125;125;0
B100;FARMACORP;="8059386531426";="8059386531426";False;;0;0;="8059386531426";;;;;;0;0;0;0;111;0;111;0;0;111;111;111;111;0
B100;FARMACORP;="8059386531433";="8059386531433";False;;0;0;="8059386531433";;;;;;0;0;0;0;112;0;112;0;0;112;112;112;112;0
B100;FARMACORP;="8059386531440";="8059386531440";False;;0;0;="8059386531440";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8059386531464";="8059386531464";False;;0;0;="8059386531464";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8059386531518";="8059386531518";False;;0;0;="8059386531518";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8059386531556";="8059386531556";False;;0;0;="8059386531556";;;;;;0;0;0;0;103;0;103;0;0;103;103;103;103;0
B100;FARMACORP;="8059386531563";="8059386531563";False;;0;0;="8059386531563";;;;;;0;0;0;0;112;0;112;0;0;112;112;112;112;0
B100;FARMACORP;="8059386532201";="8059386532201";False;;0;0;="8059386532201";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8059386532232";="8059386532232";False;;0;0;="8059386532232";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="8059386532249";="8059386532249";False;;0;0;="8059386532249";;;;;;0;0;0;0;58;0;58;0;0;58;58;58;58;0
B100;FARMACORP;="8059386532263";="8059386532263";False;;0;0;="8059386532263";;;;;;0;0;0;0;64;0;64;0;0;64;64;64;64;0
B100;FARMACORP;="8059386532270";="8059386532270";False;;0;0;="8059386532270";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="8059386532287";="8059386532287";False;;0;0;="8059386532287";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="8059386532294";="8059386532294";False;;0;0;="8059386532294";;;;;;0;0;0;0;123;0;123;0;0;123;123;123;123;0
B100;FARMACORP;="8059386532300";="8059386532300";False;;0;0;="8059386532300";;;;;;0;0;0;0;128;0;128;0;0;128;128;128;128;0
B100;FARMACORP;="8059386532324";="8059386532324";False;;0;0;="8059386532324";;;;;;0;0;0;0;130;0;130;0;0;130;130;130;130;0
B100;FARMACORP;="8059386532331";="8059386532331";False;;0;0;="8059386532331";;;;;;0;0;0;0;109;0;109;0;0;109;109;109;109;0
B100;FARMACORP;="8059386532348";="8059386532348";False;;0;0;="8059386532348";;;;;;0;0;0;0;114;0;114;0;0;114;114;114;114;0
B100;FARMACORP;="8059386532485";="8059386532485";False;;0;0;="8059386532485";;;;;;0;0;0;0;63;0;63;0;0;63;63;63;63;0
B100;FARMACORP;="8059386532492";="8059386532492";False;;0;0;="8059386532492";;;;;;0;0;0;0;535;0;535;0;0;535;535;535;535;0
B100;FARMACORP;="8059386532676";="8059386532676";False;;0;0;="8059386532676";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="8059386532683";="8059386532683";False;;0;0;="8059386532683";;;;;;0;0;0;0;111;1;110;0;1;110;111;111;111;0
B100;FARMACORP;="8059386532737";="8059386532737";False;;0;0;="8059386532737";;;;;;0;0;0;0;461;0;461;0;0;461;461;461;461;0
B100;FARMACORP;="8059386532744";="8059386532744";False;;0;0;="8059386532744";;;;;;0;0;0;0;103;0;103;0;0;103;103;103;103;0
B100;FARMACORP;="8059386532904";="8059386532904";False;;0;0;="8059386532904";;;;;;0;0;0;0;209;0;209;0;0;209;209;209;209;0
B100;FARMACORP;="8059386533062";="8059386533062";False;;0;0;="8059386533062";;;;;;0;0;0;0;406;0;406;0;0;406;406;406;406;0
B100;FARMACORP;="8059386533239";="8059386533239";False;;0;0;="8059386533239";;;;;;0;0;0;0;213;0;213;0;0;213;213;213;213;0
B100;FARMACORP;="8059386533529";="8059386533529";False;;0;0;="8059386533529";;;;;;0;0;0;0;33;0;33;0;0;33;33;33;33;0
B100;FARMACORP;="8059386533536";="8059386533536";False;;0;0;="8059386533536";;;;;;0;0;0;0;92;0;92;0;0;92;92;92;92;0
B100;FARMACORP;="8059386533598";="8059386533598";False;;0;0;="8059386533598";;;;;;0;0;0;0;167;0;167;0;0;167;167;167;167;0
B100;FARMACORP;="8059386533666";="8059386533666";False;;0;0;="8059386533666";;;;;;0;0;0;0;67;0;67;0;0;67;67;67;67;0
B100;FARMACORP;="8059386533673";="8059386533673";False;;0;0;="8059386533673";;;;;;0;0;0;0;65;0;65;0;0;65;65;65;65;1
B100;FARMACORP;="8059386533710";="8059386533710";False;;0;0;="8059386533710";;;;;;0;0;0;0;104;0;104;0;0;104;104;104;104;0
B100;FARMACORP;="8059386533727";="8059386533727";False;;0;0;="8059386533727";;;;;;0;0;0;0;88;0;88;0;0;88;88;88;88;0
B100;FARMACORP;="8059386534243";="8059386534243";False;;0;0;="8059386534243";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="8059386534632";="8059386534632";False;;0;0;="8059386534632";;;;;;0;0;0;0;123;0;123;0;0;123;123;123;123;0
B100;FARMACORP;="8059386534649";="8059386534649";False;;0;0;="8059386534649";;;;;;0;0;0;0;124;0;124;0;0;124;124;124;124;0
B100;FARMACORP;="8059386535035";="8059386535035";False;;0;0;="8059386535035";;;;;;0;0;0;0;552;0;552;0;0;552;552;552;552;0
B100;FARMACORP;="8059386535103";="8059386535103";False;;0;0;="8059386535103";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="8059386535110";="8059386535110";False;;0;0;="8059386535110";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="8059386535158";="8059386535158";False;;0;0;="8059386535158";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="8059386535165";="8059386535165";False;;0;0;="8059386535165";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="8059386536292";="8059386536292";False;;0;0;="8059386536292";;;;;;0;0;0;0;336;0;336;0;0;336;336;336;336;0
B100;FARMACORP;="8076809515207";="8076809515207";False;;0;0;="8076809515207";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="80916642";="80916642";False;;0;0;="80916642";;;;;;0;0;0;0;166;25;141;0;25;141;166;166;166;0
B100;FARMACORP;="80918516";="80918516";False;;0;0;="80918516";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="810136853384";="810136853384";False;;0;0;="810136853384";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="810136853414";="810136853414";False;;0;0;="810136853414";;;;;;0;0;0;0;4;1;3;0;1;3;4;4;4;0
B100;FARMACORP;="810136853438";="810136853438";False;;0;0;="810136853438";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="810136853926";="810136853926";False;;0;0;="810136853926";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="810136853940";="810136853940";False;;0;0;="810136853940";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="814179021229";="814179021229";False;;0;0;="814179021229";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="814179021250";="814179021250";False;;0;0;="814179021250";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;1
B100;FARMACORP;="817432010893";="817432010893";False;;0;0;="817432010893";;;;;;0;0;0;0;54;11;43;0;11;43;54;54;54;0
B100;FARMACORP;="817432010909";="817432010909";False;;0;0;="817432010909";;;;;;0;0;0;0;4;4;0;0;4;0;4;4;4;23
B100;FARMACORP;="817432010916";="817432010916";False;;0;0;="817432010916";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="817432010923";="817432010923";False;;0;0;="817432010923";;;;;;0;0;0;0;163;4;159;0;4;159;163;163;163;2
B100;FARMACORP;="817432011630";="817432011630";False;;0;0;="817432011630";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="817432012033";="817432012033";False;;0;0;="817432012033";;;;;;0;0;0;0;1740;180;1560;0;180;1560;1740;1740;1740;0
B100;FARMACORP;="827854010746";="827854010746";False;;0;0;="827854010746";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="830207100001";="830207100001";False;;0;0;="830207100001";;;;;;78;0;0;0;896;0;896;0;0;896;896;974;974;0
